
INFO 	2016-03-11 10:17:12 	[add_to_metadata] 	-t <table>, -s <sample_id>, -u <time_stamp> -a <attribute> and or -v <value> are not provided; exiting...
INFO 	2016-03-11 13:36:36 	[call_peaks] 	Fragment length (l) is 209 bp (note this is not used if peak caller is zerone)
INFO 	2016-03-11 13:36:36 	[call_peaks] 	Peak calling with MACS2
INFO 	2016-03-11 13:36:36 	[call_peaks] 	genome size for homo_sapiens will be used
INFO 	2016-03-11 13:36:36 	[call_peaks] 	q-value cutoff =  (default is 0.01)
INFO 	2016-03-11 13:36:36 	[call_peaks] 	--nomodel (MACS2 will not try to model peak length but use l = 209 instead
INFO 	2016-03-11 13:36:36 	[call_peaks] 	--call-summits = MACS reanalyzes the shape of signal profile to deconvolve subpeaks within each peak called
INFO 	2016-03-11 13:36:36 	[call_peaks] 	peak calling with the sample alone (i.e. no input)
INFO 	2016-03-11 13:44:48 	[call_peaks] 	peaks = 10515
INFO 	2016-03-11 13:44:53 	[call_peaks] 	peak calling without input DNA as control added to metadata

