
INFO 	2016-03-11 15:48:33 	[add_to_metadata] 	-t <table>, -s <sample_id>, -u <time_stamp> -a <attribute> and or -v <value> are not provided; exiting...
INFO 	2016-03-11 19:05:34 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-03-11 19:05:34 	[make_tag_directory] 	step time for completion (seconds) = 1592

INFO 	2016-03-11 19:05:35 	[make_bigbed] 	make BigBed file
TIME 	2016-03-11 19:10:39 	[make_bigbed] 	step time for completion (seconds) = 304

INFO 	2016-03-11 19:10:40 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-03-11 19:10:40 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 19:10:40 	[calculate_rpms] 	fragment length estimate = 201
INFO 	2016-03-11 19:10:40 	[calculate_rpms] 	fragment length correction = 201
INFO 	2016-03-11 19:10:40 	[calculate_rpms] 	the correction will be used if the estimate is not reliable
TIME 	2016-03-11 21:04:10 	[calculate_rpms] 	step time for completion (seconds) = 6810

INFO 	2016-03-11 21:04:13 	[call_peaks] 	Get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 21:04:13 	[call_peaks] 	Fragment length (l) is 201 bp (note this is not used if peak caller is zerone)
INFO 	2016-03-11 21:04:13 	[call_peaks] 	Peak calling with MACS2
INFO 	2016-03-11 21:04:13 	[call_peaks] 	genome size for homo_sapiens will be used
INFO 	2016-03-11 21:04:13 	[call_peaks] 	q-value cutoff =  (default is 0.01)
INFO 	2016-03-11 21:04:13 	[call_peaks] 	--nomodel (MACS2 will not try to model peak length but use l = 201 instead
INFO 	2016-03-11 21:04:13 	[call_peaks] 	--call-summits = MACS reanalyzes the shape of signal profile to deconvolve subpeaks within each peak called
INFO 	2016-03-11 21:04:13 	[call_peaks] 	peak calling with the sample alone (i.e. no input)
INFO 	2016-03-11 21:18:43 	[call_peaks] 	peaks = 7862
INFO 	2016-03-11 21:18:47 	[call_peaks] 	peak calling without input DNA as control added to metadata

