
INFO 	2016-03-11 10:17:28 	[add_to_metadata] 	-t <table>, -s <sample_id>, -u <time_stamp> -a <attribute> and or -v <value> are not provided; exiting...
INFO 	2016-03-11 11:51:38 	[align_bwa] 	reads unique = 60386204
INFO 	2016-03-11 11:51:44 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-03-11 11:51:58 	[align_bwa] 	step time for completion (seconds) = 4019

INFO 	2016-03-11 11:51:59 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-03-11 11:55:14 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	estimated genome size = 3030068727
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	estimated average read density per bp = 0.019929
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	total tags = 60386204.0
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	total_positions = 54504929
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	avg. tag length = 48.9
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	avg. tags per position = 1.108
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	fragment length estimate = 255
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	peak width estimate = 302
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.9
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.8
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	avg. fragment GC% = 39.40
INFO 	2016-03-11 12:09:11 	[make_tag_directory] 	avg. expected GC% = 40.64
INFO 	2016-03-11 12:09:31 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-03-11 12:09:31 	[make_tag_directory] 	step time for completion (seconds) = 1052

INFO 	2016-03-11 12:09:33 	[make_bigbed] 	make BigBed file
TIME 	2016-03-11 12:12:01 	[make_bigbed] 	step time for completion (seconds) = 148

INFO 	2016-03-11 12:12:07 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-03-11 12:12:07 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 12:12:07 	[calculate_rpms] 	fragment length estimate = 255
INFO 	2016-03-11 12:12:08 	[calculate_rpms] 	fragment length correction = 255
INFO 	2016-03-11 12:12:08 	[calculate_rpms] 	the correction will be used if the estimate is not reliable
TIME 	2016-03-11 13:28:39 	[calculate_rpms] 	step time for completion (seconds) = 4592

INFO 	2016-03-11 13:28:55 	[call_peaks] 	Get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 13:28:55 	[call_peaks] 	Fragment length (l) is 255 bp (note this is not used if peak caller is zerone)
INFO 	2016-03-11 13:28:55 	[call_peaks] 	Peak calling with MACS2
INFO 	2016-03-11 13:28:55 	[call_peaks] 	genome size for homo_sapiens will be used
INFO 	2016-03-11 13:28:55 	[call_peaks] 	q-value cutoff =  (default is 0.01)
INFO 	2016-03-11 13:28:55 	[call_peaks] 	--nomodel (MACS2 will not try to model peak length but use l = 255 instead
INFO 	2016-03-11 13:28:55 	[call_peaks] 	--call-summits = MACS reanalyzes the shape of signal profile to deconvolve subpeaks within each peak called
INFO 	2016-03-11 13:28:55 	[call_peaks] 	peak calling with the sample alone (i.e. no input)
INFO 	2016-03-11 13:36:42 	[call_peaks] 	peaks = 41706
INFO 	2016-03-11 13:36:48 	[call_peaks] 	peak calling without input DNA as control added to metadata

