
INFO 	2016-03-11 10:17:14 	[add_to_metadata] 	-t <table>, -s <sample_id>, -u <time_stamp> -a <attribute> and or -v <value> are not provided; exiting...
INFO 	2016-03-11 13:30:11 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.1
INFO 	2016-03-11 13:30:11 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-03-11 13:30:11 	[make_tag_directory] 	avg. fragment GC% = 38.90
INFO 	2016-03-11 13:30:11 	[make_tag_directory] 	avg. expected GC% = 40.58
INFO 	2016-03-11 13:30:32 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-03-11 13:30:32 	[make_tag_directory] 	step time for completion (seconds) = 1550

INFO 	2016-03-11 13:30:33 	[make_bigbed] 	make BigBed file
TIME 	2016-03-11 13:35:04 	[make_bigbed] 	step time for completion (seconds) = 271

INFO 	2016-03-11 13:35:06 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-03-11 13:35:06 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 13:35:06 	[calculate_rpms] 	fragment length estimate = 201
INFO 	2016-03-11 13:35:06 	[calculate_rpms] 	fragment length correction = 201
INFO 	2016-03-11 13:35:07 	[calculate_rpms] 	the correction will be used if the estimate is not reliable
TIME 	2016-03-11 15:24:04 	[calculate_rpms] 	step time for completion (seconds) = 6538

INFO 	2016-03-11 15:24:08 	[call_peaks] 	Get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 15:24:08 	[call_peaks] 	Fragment length (l) is 201 bp (note this is not used if peak caller is zerone)
INFO 	2016-03-11 15:24:08 	[call_peaks] 	Peak calling with MACS2
INFO 	2016-03-11 15:24:08 	[call_peaks] 	genome size for homo_sapiens will be used
INFO 	2016-03-11 15:24:08 	[call_peaks] 	q-value cutoff =  (default is 0.01)
INFO 	2016-03-11 15:24:08 	[call_peaks] 	--nomodel (MACS2 will not try to model peak length but use l = 201 instead
INFO 	2016-03-11 15:24:08 	[call_peaks] 	--call-summits = MACS reanalyzes the shape of signal profile to deconvolve subpeaks within each peak called
INFO 	2016-03-11 15:24:08 	[call_peaks] 	peak calling with the sample alone (i.e. no input)
INFO 	2016-03-11 15:37:00 	[call_peaks] 	peaks = 7862
INFO 	2016-03-11 15:37:06 	[call_peaks] 	peak calling without input DNA as control added to metadata

